baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSRNOG00000006789	301.790063989515	0.314288167812576	0.0808251797103476	3.88849327572036	0.000100868464408089	0.00579505457749621
ENSRNOG00000006832	986.430725725262	0.403651981906522	0.0901505662192247	4.47753129941455	7.5511159423128e-06	0.000816059887194234
ENSRNOG00000006972	221.184690555009	0.770747172380861	0.225674777451514	3.41530046505288	0.000637116895397617	0.0198825434610249
ENSRNOG00000007029	4787.895431941	0.404260754661806	0.103969273139093	3.88827143305093	0.000100960684103385	0.00579505457749621
ENSRNOG00000007031	4638.6617840014	0.392954660497545	0.0932191608136243	4.21538508894315	2.49352334006796e-05	0.00202833377071119
ENSRNOG00000007091	1819.84854966101	0.273737553176906	0.087107951179887	3.14250937450716	0.00167506349195318	0.0356451626346717
ENSRNOG00000007106	1159.78614334806	0.26127919071428	0.0854563225240312	3.05745886316142	0.00223222277925536	0.0427870889164922
ENSRNOG00000007189	298.014061363495	0.538257041191396	0.153793426940888	3.49987026037388	0.000465484652543967	0.0164167431072033
ENSRNOG00000007346	989.155429992703	0.332273944621246	0.1053827936329	3.15301894328897	0.00161591320284429	0.0349767764793049
ENSRNOG00000007364	5227.06090655433	0.236941909582126	0.060245447176623	3.93294299712769	8.39121419720625e-05	0.00506518542394832
ENSRNOG00000007459	3031.78961974121	0.212622297387641	0.0711696474205147	2.98754181162844	0.00281230823493063	0.0489645841133491
ENSRNOG00000007478	2857.88481075275	0.191728287082285	0.0605955993186883	3.16406288968172	0.00155583172389984	0.0343165927975886
ENSRNOG00000007646	6085.43475761206	0.201854167409188	0.0662778256052914	3.04557618729532	0.00232234932549624	0.0435404526576928
ENSRNOG00000007821	808.179214942808	0.360503115310759	0.0968111773007866	3.72377575980402	0.00019626526557835	0.00942696339111251
ENSRNOG00000007882	2829.09598939942	0.308858319779137	0.052513422271968	5.88151193383577	4.0653562974263e-09	1.8006175986252e-06
ENSRNOG00000007916	2681.68699009194	0.36609487192118	0.0558419521158756	6.55591106774902	5.53031835255171e-11	4.92198333377102e-08
ENSRNOG00000007946	1566.85884300423	0.228644751418852	0.0721539020528661	3.16884804443878	0.00153044387189111	0.0342032729419681
ENSRNOG00000007989	3384.20077516625	0.272389480243093	0.0642819580491202	4.23741728643286	2.26105674386492e-05	0.00191116137065231
ENSRNOG00000008000	4393.81423993884	0.419042430585491	0.102263064050176	4.09769093540838	4.17291927786068e-05	0.00302087409923599
ENSRNOG00000008177	451.66328630484	0.430733693699839	0.126580744062785	3.40283742909738	0.000666899493461235	0.0203067283611771
ENSRNOG00000008212	468.74000234389	0.16997594234988	0.0553091459731824	3.07319773898327	0.00211778106974011	0.0413601120234178
ENSRNOG00000008288	1132.42493946946	0.188231895366403	0.0525560367270036	3.58154661364883	0.000341566178938144	0.0133537371765739
ENSRNOG00000008412	22.2300565831193	0.986916345255432	0.331330277466202	2.9786482322193	0.00289522950504394	0.0495219869140591
ENSRNOG00000008431	7796.5843236867	0.301731737400355	0.0970800908955821	3.1080701987073	0.00188313332570373	0.0381416428619779
ENSRNOG00000008479	404.839811026181	0.603025312319594	0.177908011338913	3.38953433171054	0.000700114415313865	0.0209179391130816
ENSRNOG00000008618	340.095144385191	0.225688356780945	0.0674128041310928	3.34785594057273	0.000814393328194272	0.0228604286745442
ENSRNOG00000008728	1554.5248413175	0.239250408711292	0.0695537951446764	3.43978942074456	0.00058216695837424	0.018861212163174
ENSRNOG00000008765	951.948426287793	0.344979458553381	0.0769853982397511	4.48110247451123	7.42584434618742e-06	0.000816059887194234
ENSRNOG00000008951	1433.40145363602	0.308154716467474	0.0936217705865078	3.29148567194353	0.000996596932969231	0.026269183964851
ENSRNOG00000008981	2009.80044189806	0.143474914191767	0.0435076573580212	3.29769339247854	0.000974825179417484	0.0258756227448887
ENSRNOG00000009037	210.999710106009	0.677788493743917	0.200459546263262	3.38117344061919	0.000721769687386773	0.0211540273245054
ENSRNOG00000009117	332.270014191574	0.4084022419361	0.121404371265687	3.36398300718787	0.000768262733445201	0.0219317267113696
ENSRNOG00000009196	490.084606134391	0.289021834272966	0.0903887672600122	3.19754149806652	0.00138604466796202	0.0326343130813985
ENSRNOG00000009271	3150.37247755061	0.167772844533749	0.049043488926847	3.4208994548491	0.00062414402349069	0.0197146118484638
ENSRNOG00000009276	1775.3565978697	0.3998136880203	0.0768134180930636	5.2049980061544	1.93998689188966e-07	4.73419381843395e-05
ENSRNOG00000009341	1711.5865273922	0.467784787126079	0.148047416933054	3.1596957030166	0.00157933993461265	0.0346310336386802
ENSRNOG00000009484	709.854111653544	0.213304314622344	0.0640923467911838	3.3280777706159	0.000874474508920275	0.0239688393477605
ENSRNOG00000009540	74.7053526335073	0.812366747590254	0.261273296564893	3.10926052631822	0.00187556257037041	0.0380392247851264
ENSRNOG00000009564	21.1496056867005	1.90199325712235	0.463238698569577	4.10586003068281	4.02813350492229e-05	0.00293007980430164
ENSRNOG00000009571	1466.20951411925	0.316200519468942	0.0959593471295568	3.29515080007822	0.000983688765710352	0.0260651681702235
ENSRNOG00000009642	1755.14199887568	0.219207627181281	0.0599438092606525	3.65688517104584	0.000255298676684613	0.0110996235006845
ENSRNOG00000009691	1778.68578264078	0.482023483736027	0.116812698830777	4.12646474707615	3.68382443626605e-05	0.00274562875471455
ENSRNOG00000009836	1074.91393183522	0.157750804702587	0.0401072230228684	3.93322680587087	8.38130858949264e-05	0.00506518542394832
ENSRNOG00000009862	13410.3526314913	0.271217986030088	0.0647088496324862	4.1913584860567	2.77289121843169e-05	0.00218509604869122
ENSRNOG00000009863	1217.28613127326	0.380769893730966	0.122055413425731	3.11964773248389	0.00181067437958282	0.0373238719925512
ENSRNOG00000009887	1963.25961711028	0.235463221200717	0.0720786119621553	3.26675576555701	0.00108787489463443	0.0278975375522355
ENSRNOG00000009920	2399.51489741943	0.423597915892132	0.11434765983144	3.70447385208022	0.000211829956291872	0.00983911850540827
ENSRNOG00000009935	1636.97864592842	0.271090749505938	0.0684546605366807	3.9601503737014	7.49025824544868e-05	0.00476166417032095
ENSRNOG00000009953	389.811059487291	0.381340035723628	0.12053224962685	3.16380086577825	0.00155723304010838	0.0343165927975886
ENSRNOG00000009954	991.50984222521	0.217650370389242	0.0605607998592649	3.59391505553149	0.000325746074799181	0.0130301715410098
ENSRNOG00000009956	2719.37864190106	0.180292491106839	0.0499873772968665	3.60676036344361	0.000310043747179195	0.0126441021423753
ENSRNOG00000010060	666.868236216635	0.783071199182562	0.186185341719383	4.2058692266054	2.60080597779442e-05	0.00209309544915051
ENSRNOG00000010067	953.705581545579	0.179312349323542	0.0595564799052698	3.01079495646411	0.00260564740943765	0.0468211939486838
ENSRNOG00000010237	4917.95684465602	0.157828553858066	0.049352968913354	3.19795459793221	0.00138406069418216	0.0326343130813985
ENSRNOG00000010298	1297.02181127637	0.34446203933256	0.0701676258294303	4.90913060347673	9.14810413242777e-07	0.000157285017640491
ENSRNOG00000010301	230.033527697334	0.39297775880054	0.0943590593995917	4.16470619038664	3.11753772884509e-05	0.00239433227601148
ENSRNOG00000010352	368.827315582306	0.336714908163778	0.0826893150501186	4.07204858281499	4.66014559119358e-05	0.00331023487299338
ENSRNOG00000010392	94.256445293087	0.772860281025952	0.175042747235256	4.41526594636471	1.0088588328669e-05	0.00101760227608508
ENSRNOG00000010488	3052.92113651694	0.374434778042795	0.0856454501892877	4.37191674765262	1.2316049110394e-05	0.00118689059261313
ENSRNOG00000010868	702.278450473594	0.187226566842774	0.062448424049738	2.99809914648373	0.00271669277384284	0.047962148971111
ENSRNOG00000010910	444.231343253786	0.248650942744698	0.0713022471206633	3.48728059473233	0.000487959113161851	0.0168627045348429
ENSRNOG00000010944	2657.09869465973	0.471317363170251	0.0874232522503027	5.3912128757326	6.99837101791208e-08	2.03625679809634e-05
ENSRNOG00000010960	2805.46334417906	0.261274806814118	0.0614974057421629	4.24855005932367	2.15158571235222e-05	0.0018496302174937
ENSRNOG00000011047	347.584863948609	0.32357934108708	0.0928646546462863	3.48441872012088	0.000493207237182713	0.0168828631189467
ENSRNOG00000011222	2772.29758388159	0.315421951929866	0.0864917982864225	3.64684233856867	0.000265482703752396	0.0113046703008764
ENSRNOG00000011251	23.1546109440233	0.839152348657204	0.260084399803514	3.22646167663712	0.00125331014690611	0.0307335211064659
ENSRNOG00000011287	413.344859468434	0.277771230883761	0.0868816489547183	3.19712199556125	0.00138806207504246	0.0326343130813985
ENSRNOG00000011448	279.385443110018	0.279563526590766	0.0747114342084654	3.74191085410979	0.000182626303517919	0.00905946220402003
ENSRNOG00000011517	1271.45717624393	0.477827433226245	0.111219213055986	4.29626698568451	1.73698366667163e-05	0.00156431921885367
ENSRNOG00000011619	864.95098315298	0.324591026490769	0.107221884795083	3.02728334902069	0.00246762531280686	0.0453096735227765
ENSRNOG00000011621	990.928416860604	0.232705495961427	0.0737541340150169	3.15515189852336	0.001604145642133	0.0349219044107516
ENSRNOG00000011624	4902.85445408386	0.327371675974869	0.0717355154054112	4.5635927214677	5.02855858915102e-06	0.000594391339483242
ENSRNOG00000011668	128.415659845142	0.740638364579305	0.161873684609241	4.57540931601815	4.75289811377213e-06	0.000566231090247027
ENSRNOG00000011803	311.032454223685	0.473049795118531	0.127476047227362	3.7108916177391	0.000206530521353838	0.00977354773895865
ENSRNOG00000011830	667.251116799836	0.255800734333689	0.0659365670990676	3.87949730457391	0.000104672561017667	0.00597621074791434
ENSRNOG00000011846	78.8908238991969	1.29280974329697	0.386132534289386	3.34809845970678	0.000813680978527717	0.0228604286745442
ENSRNOG00000011921	481.312406136927	0.924486954701571	0.168439437929852	5.48854214941386	4.05264572696159e-08	1.30460701806232e-05
ENSRNOG00000011922	1306.52280332715	0.278177758530448	0.0744025857532953	3.73881842565031	0.000184887201280141	0.00913827377700889
ENSRNOG00000011980	812.66268103585	0.313749363715441	0.0996988043288784	3.14697218113539	0.00164970656664615	0.0353471149738995
ENSRNOG00000012106	2042.54370981757	0.227572466524627	0.0495127887454325	4.59623608952182	4.30191243382018e-06	0.000524902702610478
ENSRNOG00000012123	110.542354653974	0.394910426375347	0.1146763696615	3.44369487402712	0.000573822896205031	0.0186708396120045
ENSRNOG00000012164	3525.39312884408	0.225405599902451	0.066061863090988	3.41203819202005	0.000644790785797776	0.0199369744213015
ENSRNOG00000012186	1454.73696704773	0.275713988243781	0.0730103006480945	3.77637108457759	0.000159129860958058	0.00818923400100481
ENSRNOG00000012274	2183.72173453195	0.35051579698585	0.108326891244047	3.23572284739699	0.00121335132260285	0.0299967410310148
ENSRNOG00000012683	388.836233083443	0.261751779556725	0.0803863946406928	3.256170160718	0.00112926052116212	0.0285513670294735
ENSRNOG00000012703	110.98200518542	0.780445395469665	0.16995074738993	4.59218572119034	4.38627753737185e-06	0.000529856373704803
ENSRNOG00000012782	551.198779865933	0.34837359723664	0.100660161834389	3.46088850731039	0.000538395741572346	0.0179867502711996
ENSRNOG00000012795	843.45079985053	0.402703488227571	0.130123007006553	3.09479082517123	0.00196951742405288	0.0391574226359002
ENSRNOG00000012815	1239.79187697761	0.185026973437024	0.0584202302181768	3.16717295953851	0.00153928737929552	0.0342491441893253
ENSRNOG00000012999	972.358178592818	0.173154484173137	0.0529217678532138	3.27189531259437	0.00106829124922558	0.0274885146271821
ENSRNOG00000013039	8229.24387139396	0.13239142620936	0.0428724895638088	3.08802748700462	0.002014898333947	0.0397607678496258
ENSRNOG00000013111	665.296268412268	0.213315403696098	0.0563041598544363	3.78862599579827	0.000151482761916714	0.00787606250103053
ENSRNOG00000013123	158.035264676648	0.550061660311503	0.139871975804231	3.93260806640341	8.40291831732338e-05	0.00506518542394832
ENSRNOG00000013166	316.891477339961	0.48294971703294	0.11219205962054	4.30466932032793	1.67235345295092e-05	0.00151513220018847
ENSRNOG00000013178	3309.21416486574	0.277194234289425	0.0716403919197279	3.869245084533	0.000109172858403101	0.00614046597635285
ENSRNOG00000013186	2072.45480631318	0.165971555644517	0.0544473297804104	3.04829559711911	0.00230143420861111	0.0433093278312016
ENSRNOG00000013196	382.904469926394	0.920334844731093	0.170063989014855	5.41169738556882	6.24301274219598e-08	1.8891356557885e-05
ENSRNOG00000013290	3270.13880949211	0.55207346033053	0.174101895824862	3.1709790276258	0.00151926111320918	0.0341335706141352
ENSRNOG00000013314	492.323165053645	0.254391859493238	0.0839831738257131	3.02908127788987	0.0024529867938515	0.0452605977938698
ENSRNOG00000013428	210.310043503682	0.423595686620708	0.0948284718027497	4.46696734185297	7.93362354904623e-06	0.000851317193596238
ENSRNOG00000013529	800.63558274144	0.326092287896123	0.062303443824472	5.23393680796884	1.65937203346138e-07	4.14818396430634e-05
ENSRNOG00000013659	1966.70930959197	0.233598417309064	0.0733853889674597	3.18317338908765	0.00145670353883258	0.0335974459489893
ENSRNOG00000013729	1483.23528314275	0.424469740618181	0.109083163994508	3.89124888822947	9.97295681208384e-05	0.00579505457749621
ENSRNOG00000013752	1611.40877408223	0.324773299972991	0.0799309921088196	4.06317113555702	4.84105098705403e-05	0.00342266829131436
ENSRNOG00000013783	3876.03129594223	0.336677410212018	0.0823980616392368	4.08598701855503	4.38898322554766e-05	0.00313621307629453
ENSRNOG00000013851	326.906942308774	0.676733938636244	0.175213318929819	3.86234301575732	0.0001123047306103	0.00627000211857508
ENSRNOG00000013862	44.1244356809147	0.618073686930412	0.196222384260976	3.14986330055175	0.00163346873732461	0.0351056562439224
ENSRNOG00000013969	1409.4827580484	0.289741381819193	0.0664631705866544	4.35942762377594	1.30403072885455e-05	0.00124087955519304
ENSRNOG00000013981	2800.91563512937	0.217338594695526	0.063910405569152	3.40067619286756	0.000672194010001557	0.0203813534495462
ENSRNOG00000014004	1508.74152086465	0.40750073741644	0.136714811331818	2.98066269079948	0.00287625412430469	0.0495219869140591
ENSRNOG00000014007	1673.36049902369	0.468199709885446	0.0810230018359976	5.77860236322953	7.53237110178755e-09	2.92217371205245e-06
ENSRNOG00000014027	545.460641319801	0.250294613005498	0.0752004420767529	3.3283662448425	0.000873569414888327	0.0239688393477605
ENSRNOG00000014148	330.55649044882	0.298084538257609	0.0812624020244346	3.66817286754554	0.00024429000003522	0.0107840871718206
ENSRNOG00000014153	1828.28515015072	0.406536391146754	0.0776946605487461	5.23248815652769	1.67243371991201e-07	4.14818396430634e-05
ENSRNOG00000014161	535.626360850614	0.236831416411801	0.0701474752295241	3.37619302244141	0.000734963373104232	0.0213846073751289
ENSRNOG00000014201	786.572534656591	0.450878084668069	0.0666440083060741	6.76547068713715	1.3287649720916e-11	1.5464780021343e-08
