baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSRNOG00000013067	125.36090677646	0.492722182528269	0.115497766329908	4.2660754245312	1.98941547484627e-05	0.00701315487000203
ENSRNOG00000016239	322.196897077454	0.385645900400839	0.0857068773069224	4.49959107738593	6.80843051030845e-06	0.00337263352468613
ENSRNOG00000016528	946.794906522354	0.227973698132142	0.0597887745535818	3.81298495970736	0.000137298470754187	0.0257071195535634
ENSRNOG00000020426	971.568316828012	0.285516655631632	0.074877409945684	3.81312141857932	0.000137222655471559	0.0257071195535634
ENSRNOG00000020544	525.104817748583	0.229753158788193	0.0596881474644422	3.84922582703815	0.000118491729104458	0.0235724483587181
ENSRNOG00000020714	383.188236660186	0.720047975412641	0.127228912600057	5.65946812479728	1.51842847493145e-08	3.45225559693344e-05
ENSRNOG00000020746	1308.06667994484	0.256636258005448	0.0705923904188265	3.63546632268462	0.000277478243136922	0.0420577737097534
ENSRNOG00000021242	290.682341323032	0.694654657032627	0.139066953654524	4.99510946905703	5.88024029890624e-07	0.000550494260924076
ENSRNOG00000021833	12.1693131699279	1.48850468472987	0.404615805654789	3.6788100314594	0.000234324720394044	0.0376808039628328
ENSRNOG00000022286	109.104814558312	0.437474358427134	0.117383125979973	3.72689306725205	0.000193854653894147	0.0331741593196274
ENSRNOG00000023360	3348.97721271555	0.218181503589368	0.0433155440297983	5.03702558691802	4.72821596784715e-07	0.000501663714188583
ENSRNOG00000026315	20.8704798436467	1.03137427192479	0.283456117483499	3.6385676946444	0.00027415856760263	0.0419541692634218
ENSRNOG00000026704	2020.05038394191	0.440577282114261	0.0994655295476876	4.42944690605634	9.44750675387579e-06	0.00396441943028851
ENSRNOG00000028856	1061.28478148703	0.260849458770586	0.0478437558974941	5.45211081106299	4.97754218516185e-08	9.90219798460635e-05
ENSRNOG00000029147	147.854696680739	0.696286367324776	0.185547040686987	3.75261370241627	0.00017500041543321	0.030605841885929
ENSRNOG00000031760	124.952451828401	0.617994198586861	0.14329393920437	4.31277276637263	1.61219794158738e-05	0.00610907862865789
ENSRNOG00000033790	7907.29762353923	0.150959143803261	0.0322094794065493	4.68679241591733	2.77520196981464e-06	0.00192031910215652
ENSRNOG00000038499	7.93815296917885	2.82673087551769	0.596036669861116	4.74254524671503	2.11049671048216e-06	0.00152675250669652
ENSRNOG00000039680	27.1146102640649	1.07679484939413	0.26450756359333	4.07094161983836	4.68234840293713e-05	0.0124199291387907
ENSRNOG00000046280	314.801535988627	0.325057261176006	0.0860836509863586	3.7760626721968	0.000159326918309158	0.0282718728314057
ENSRNOG00000050483	252.790360038153	0.449931651163727	0.0883462862875589	5.09281906541313	3.52778330895949e-07	0.000431882087400694
ENSRNOG00000055103	28.4090706372345	1.26228122924021	0.322523188171697	3.91376891812264	9.08665987569941e-05	0.0195424583678049
ENSRNOG00000058320	37.2967740158379	0.680746158863541	0.185165742460451	3.67641524732331	0.000236534389221058	0.0376808039628328
ENSRNOG00000059810	172.212677734297	0.412634997261389	0.0903976564988547	4.56466476281514	5.00293151953167e-06	0.00277426815092295
ENSRNOG00000060568	168.197244561005	0.48203887476539	0.113934901159563	4.23082716410407	2.32833527248932e-05	0.00751437178110828
